公司编号,职位名称,职位链接,薪资待遇,工作地点,工作经验,最低学历,招聘人数,公司规模
27225377,金融销售优秀广告资源+挑战月薪10万,http://sh.ganji.com/zpshichangyingxiao/1258054332x.htm,5000-8000元,宝山,1-3年,大专,5人,100-499人
27225377,诚聘销售挑战月薪过万元旦免费泰国之旅,http://sh.ganji.com/zpshichangyingxiao/1273352072x.htm,5000-8000元,宝山,不限,中专/技校,5人,100-499人
27225377,电话销售平均月薪8K-10K元+双休,http://sh.ganji.com/zpshichangyingxiao/1303571275x.htm,5000-8000元,宝山,不限,大专,10人,100-499人
26126384,急招 无责任底薪4K-8K+包住宿,http://sh.ganji.com/zpshichangyingxiao/1462011487x.htm,12000-20000元,闵行-春申,不限,高中,15人,100-499人
26399165,高薪聘请金融理财经理 实力决定高度,http://sh.ganji.com/zpshichangyingxiao/1214199072x.htm,8000-12000元,黄浦-老西门,3-5年,大专,5人,100-499人
26399165,无责任底薪4000+提成+社保公积金,http://sh.ganji.com/zpshichangyingxiao/1187445116x.htm,5000-8000元,黄浦-老西门,不限,大专,20人,100-499人
26399165,金融销售底薪4000+高额提成+缴金,http://sh.ganji.com/zpshichangyingxiao/1214272386x.htm,5000-8000元,黄浦-老西门,不限,大专,20人,100-499人
26399165,心有多大舞台就有多大，诚聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1219420365x.htm,5000-8000元,黄浦-老西门,1-3年,大专,20人,100-499人
26399165,月收入过万诚聘金融销售精英,http://sh.ganji.com/zpshichangyingxiao/1214264988x.htm,5000-8000元,黄浦-老西门,不限,大专,20人,100-499人
26399165,金融理财高底薪+社保+周末双休+提成,http://sh.ganji.com/zpshichangyingxiao/1221722254x.htm,5000-8000元,黄浦-老西门,1-3年,大专,10人,100-499人
26399165,招聘优秀P2P理财团队经理,http://sh.ganji.com/zpshichangyingxiao/1228767284x.htm,8000-12000元,黄浦-老西门,3-5年,大专,5人,100-499人
26399165,选择大于努力，机会来了就要抓住它,http://sh.ganji.com/zpshichangyingxiao/1229521928x.htm,8000-12000元,黄浦-老西门,1-3年,大专,10人,100-499人
26399165,（官方诚聘）金融行业全职理财经理,http://sh.ganji.com/zpshichangyingxiao/1221767311x.htm,8000-12000元,黄浦-老西门,不限,大专,5人,100-499人
26399165,金融行业诚聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1262469298x.htm,5000-8000元,卢湾-新天地,1-3年,大专,20人,100-499人
21082173,四千底薪加提成 招投资顾问,http://sh.ganji.com/zpshichangyingxiao/1612005650x.htm,3000-5000元,闸北-共和新路,不限,中专/技校,5人,100-499人
21082173,白银 原油 投资顾问,http://sh.ganji.com/zpshichangyingxiao/1641684670x.htm,5000-8000元,闸北-其他,不限,不限,5人,100-499人
21082173,四千底薪加提成 招 投资顾问,http://sh.ganji.com/zpshichangyingxiao/1641692266x.htm,3000-5000元,闸北-其他,不限,不限,10人,100-499人
14883858,广告内贸销售 业务员,http://sh.ganji.com/zpshichangyingxiao/860269527x.htm,3000-5000元,松江-九亭,1-3年,高中,5人,20-99人
14883858,广告销售 网络销售,http://sh.ganji.com/zpshichangyingxiao/860070250x.htm,3000-5000元,松江-九亭,1-3年,高中,5人,20-99人
3360479,电话销售/电话营销,http://sh.ganji.com/zpshichangyingxiao/1655227915x.htm,5000-8000元,黄浦-南京东路,不限,不限,1人,100-499人
3360479,诚招区域销售,http://sh.ganji.com/zpshichangyingxiao/1756773341x.htm,3000-5000元,黄浦-南京东路,不限,高中,4人,100-499人
21082173,月均8000元起高提成带薪培训,http://sh.ganji.com/zpshichangyingxiao/1612007567x.htm,3000-5000元,闸北-共和新路,不限,中专/技校,10人,100-499人
3360479,电话销售,http://sh.ganji.com/zpshichangyingxiao/1609763770x.htm,面议,黄浦-南京东路,不限,不限,1人,100-499人
3360479,业务员/销售代表,http://sh.ganji.com/zpshichangyingxiao/1527042336x.htm,3000-5000元,黄浦-南京东路,不限,不限,6人,100-499人
28801324,人不在多贵在精 欢迎销售精英加入,http://sh.ganji.com/zpshichangyingxiao/1338765995x.htm,5000-8000元,青浦,不限,不限,20人,100-499人
28801324,奋斗三年有房有车不是梦,http://sh.ganji.com/zpshichangyingxiao/1338757514x.htm,5000-8000元,青浦,不限,不限,20人,100-499人
877339,电商网店运营,http://sh.ganji.com/zpshichangyingxiao/1584925593x.htm,面议,黄浦,1-3年,中专/技校,3人,100-499人
25644949,电商专员,http://sh.ganji.com/zpshichangyingxiao/1518534983x.htm,面议,闵行-梅陇,不限,高中,5人,500-999人
25644949,宜山喜盈门志邦厨柜招导购,http://sh.ganji.com/zpshichangyingxiao/1413654706x.htm,面议,徐汇-万体馆,1-3年,中专/技校,2人,500-999人
25302586,高薪销售,http://sh.ganji.com/zpshichangyingxiao/1837150361x.htm,5000-8000元,浦东-陆家嘴,3-5年,高中,2人,10000人以上
25302586,高薪销售,http://sh.ganji.com/zpshichangyingxiao/1568442909x.htm,12000-20000元,浦东-陆家嘴,3-5年,高中,5人,10000人以上
22610536,商业销售代表,http://sh.ganji.com/zpshichangyingxiao/1508919499x.htm,3000-5000元,静安-静安寺,1-3年,高中,20人,20-99人
22610536,销售主管/经理,http://sh.ganji.com/zpshichangyingxiao/1556061152x.htm,5000-8000元,静安-静安寺,5-10年,大专,5人,20-99人
22610536,商业项目销售代表,http://sh.ganji.com/zpshichangyingxiao/1514356781x.htm,3000-5000元,静安-其他,1-3年,高中,20人,20-99人
7920356,底薪3800+月入2万包住+带薪培训,http://sh.ganji.com/zpshichangyingxiao/1568460693x.htm,8000-12000元,闵行,不限,高中,20人,20-99人
7920356,保底3800包住+月入2万是真的,http://sh.ganji.com/zpshichangyingxiao/1568454027x.htm,8000-12000元,闵行,不限,高中,20人,20-99人
7920356,保底3800包住+带薪培训+月入8千,http://sh.ganji.com/zpshichangyingxiao/1568450670x.htm,8000-12000元,闵行,不限,高中,20人,20-99人
19977989,急招网络销售只要你强1年买车不是问题,http://sh.ganji.com/zpshichangyingxiao/751381089x.htm,1000-2000元,嘉定-嘉定城区,不限,不限,20人,20-99人
17267642,招商经理,http://sh.ganji.com/zpshichangyingxiao/1586272174x.htm,8000-12000元,徐汇-上海南站,3-5年,大专,1人,500-999人
19977989,房子 车子 票了只要你够强 都是你的,http://sh.ganji.com/zpshichangyingxiao/1309411275x.htm,8000-12000元,嘉定-嘉定城区,不限,不限,20人,20-99人
30083715,销售主管,http://sh.ganji.com/zpshichangyingxiao/1659149605x.htm,5000-8000元,宝山-共富,1-3年,大专,3人,100-499人
30083715,销售助理,http://sh.ganji.com/zpshichangyingxiao/1659158101x.htm,3000-5000元,宝山-共富,1-3年,大专,1人,100-499人
19977989,只要你强 一年就有可能买房,http://sh.ganji.com/zpshichangyingxiao/1517865236x.htm,8000-12000元,嘉定-嘉定城区,不限,不限,20人,20-99人
19977989,高薪资 高待遇等你来挑战 急招业务员,http://sh.ganji.com/zpshichangyingxiao/1517863238x.htm,8000-12000元,嘉定-嘉定城区,不限,不限,20人,20-99人
16725164,客户经理(门店销售),http://sh.ganji.com/zpshichangyingxiao/1225442679x.htm,5000-8000元,闵行-梅陇,1-3年,不限,5人,100-499人
16725164,美容顾问,http://sh.ganji.com/zpshichangyingxiao/1225507524x.htm,5000-8000元,闵行-梅陇,不限,不限,5人,100-499人
22173036,销售经理/销售业务员,http://sh.ganji.com/zpshichangyingxiao/1680858185x.htm,5000-8000元,松江-松江大学城,1-3年,高中,5人,100-499人
23718897,泛洋教育直招非销售电话客服,http://sh.ganji.com/zpshichangyingxiao/1075668872x.htm,5000-8000元,宝山-吴淞,不限,不限,5人,20-99人
20009872,汽车销售,http://sh.ganji.com/zpshichangyingxiao/1575992364x.htm,5000-8000元,闵行-七宝,不限,初中,10人,20人以下
27800159,底薪2500+高提成+奖金,http://sh.ganji.com/zpshichangyingxiao/1599035584x.htm,8000-12000元,嘉定-新城,不限,不限,30人,500-999人
28701070,销售储备干部(苏南区域),http://sh.ganji.com/zpshichangyingxiao/1472196323x.htm,8000-12000元,,1-3年,大专,2人,500-999人
28701070,索邦电气客户经理,http://sh.ganji.com/zpshichangyingxiao/1459832815x.htm,8000-12000元,,1-3年,中专/技校,10人,500-999人
28701070,销售总监,http://sh.ganji.com/zpshichangyingxiao/1509573472x.htm,面议,奉贤-南桥,3-5年,大专,1人,500-999人
27723191,诚聘电话销售精英找工作混日子的请绕道,http://sh.ganji.com/zpshichangyingxiao/1279136305x.htm,8000-12000元,浦东,1年以内,高中,15人,1000-9999人
27723191,高薪急聘销售白领行政班交5金,http://sh.ganji.com/zpshichangyingxiao/1260627661x.htm,5000-8000元,浦东,不限,高中,30人,1000-9999人
27723191,总部直招诚聘电话销售精英,http://sh.ganji.com/zpshichangyingxiao/1503082327x.htm,8000-12000元,浦东-曹路,不限,高中,8人,1000-9999人
27723191,高薪急聘销售白领行政班交5金,http://sh.ganji.com/zpshichangyingxiao/1542565115x.htm,5000-8000元,浦东-曹路,不限,高中,8人,1000-9999人
27723191,安盛天平高薪诚聘续保专员月薪8千以上,http://sh.ganji.com/zpshichangyingxiao/1279137883x.htm,8000-12000元,浦东,1年以内,高中,15人,1000-9999人
27723191,安盛天平高薪诚聘续保专员月薪过万,http://sh.ganji.com/zpshichangyingxiao/1268385797x.htm,8000-12000元,浦东,不限,高中,30人,1000-9999人
27723191,安盛天平诚聘电话销售团队长月薪过万,http://sh.ganji.com/zpshichangyingxiao/1271617674x.htm,8000-12000元,浦东,1-3年,高中,8人,1000-9999人
27723191,安盛车险不论经验学历只要你有能力,http://sh.ganji.com/zpshichangyingxiao/1260633289x.htm,8000-12000元,浦东,不限,高中,30人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1400849636x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1400848727x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1388231011x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1388229538x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1388234695x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1381530648x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1381529682x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1381529682x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1381543494x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1381528032x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
16034362,百度急招客服顾问,http://sh.ganji.com/zpshichangyingxiao/1388227270x.htm,5000-8000元,嘉定,不限,大专,10人,1000-9999人
20024055,防水补漏材料销售-无责任底薪,http://sh.ganji.com/zpshichangyingxiao/724350675x.htm,3000-5000元,闸北-共和新路,1-3年,大专,10人,100-499人
20532619,葡萄牙语销售支持,http://sh.ganji.com/zpshichangyingxiao/1287325769x.htm,面议,松江-新桥,不限,本科,5人,10000人以上
12258161,医务代表/销售代表/医药代表,http://sh.ganji.com/zpshichangyingxiao/1793171480x.htm,5000-8000元,徐汇-徐家汇,1-3年,中专/技校,10人,100-499人
12258161,医务代表/销售代表/医药代表,http://sh.ganji.com/zpshichangyingxiao/1793171480x.htm,5000-8000元,徐汇-徐家汇,1-3年,中专/技校,10人,100-499人
20045854,电话营销专员,http://sh.ganji.com/zpshichangyingxiao/1522774402x.htm,3000-5000元,徐汇-徐家汇,不限,不限,5人,100-499人
20045854,呼叫中心  3800元底薪+奖金,http://sh.ganji.com/zpshichangyingxiao/1508497286x.htm,3000-5000元,徐汇-徐家汇,不限,不限,5人,100-499人
1043762,急招机修/美容装潢,http://sh.ganji.com/zpshichangyingxiao/834216667x.htm,面议,浦东-浦东外环,不限,不限,10人,20人以下
28505251,一线品牌瓷砖/导购员,http://sh.ganji.com/zpshichangyingxiao/1633217326x.htm,5000-8000元,徐汇-田林,1-3年,高中,10人,20人以下
25212367,急招金融顾问待遇优4000底薪起,http://sh.ganji.com/zpshichangyingxiao/1537387874x.htm,3000-5000元,长宁-中山公园,不限,高中,3人,100-499人
25212367,金融经理高薪诚聘+高提成,http://sh.ganji.com/zpshichangyingxiao/1815720947x.htm,5000-8000元,长宁-中山公园,不限,高中,5人,100-499人
25212367,金融顾问 底薪4000元加提成急招,http://sh.ganji.com/zpshichangyingxiao/1467326128x.htm,3000-5000元,长宁-中山公园,不限,高中,3人,100-499人
25212367,客户经理待遇优提成高位于市中心,http://sh.ganji.com/zpshichangyingxiao/1551424138x.htm,5000-8000元,长宁-中山公园,不限,大专,3人,100-499人
25212367,急招金融销售作经理待遇优,http://sh.ganji.com/zpshichangyingxiao/1498574569x.htm,5000-8000元,长宁-中山公园,不限,高中,5人,100-499人
27343631,房产销售 提供住宿 月薪轻松过万,http://sh.ganji.com/zpshichangyingxiao/1297500987x.htm,5000-8000元,嘉定-江桥,不限,不限,10人,20-99人
15046444,真北红星高提成聘请导购/8小时班,http://sh.ganji.com/zpshichangyingxiao/1116259780x.htm,3000-5000元,普陀-金沙江路,1年以内,高中,5人,100-499人
15046444,左右沙发真北红星店诚聘营业员,http://sh.ganji.com/zpshichangyingxiao/1532819339x.htm,3000-5000元,普陀,1年以内,高中,2人,100-499人
15046444,汶水红星牛蛙沙发诚聘营业员,http://sh.ganji.com/zpshichangyingxiao/1532810822x.htm,3000-5000元,宝山,1年以内,高中,1人,100-499人
15046444,德国牛蛙沙发 诚聘导购,http://sh.ganji.com/zpshichangyingxiao/1134594131x.htm,3000-5000元,宝山-淞南,1年以内,中专/技校,1人,100-499人
15046444,诚聘销售督导,http://sh.ganji.com/zpshichangyingxiao/1713082832x.htm,5000-8000元,闵行-颛桥,1年以内,大专,1人,100-499人
15046444,左右沙发诚聘品牌经理,http://sh.ganji.com/zpshichangyingxiao/1537637272x.htm,8000-12000元,闵行-颛桥,1-3年,大专,2人,100-499人
25552774,公司直招 底薪加提成 3500加奖金,http://sh.ganji.com/zpshichangyingxiao/1651674403x.htm,3000-5000元,宝山-淞南,不限,不限,50人,500-999人
25552774,不安于现状 有目标 有想法 想赚钱,http://sh.ganji.com/zpshichangyingxiao/1472283255x.htm,3000-5000元,宝山-淞南,不限,不限,20人,500-999人
25552774,诚聘房产销售3500底薪+提成,http://sh.ganji.com/zpshichangyingxiao/1603738282x.htm,3000-5000元,宝山-淞南,不限,不限,20人,500-999人
25552774,城聘精英 无需经验 带薪培训加提成,http://sh.ganji.com/zpshichangyingxiao/1787918237x.htm,3000-5000元,宝山-淞南,不限,不限,50人,500-999人
20982863,底薪2700+高奖金，聘呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/794970362x.htm,3000-5000元,闵行-北桥,不限,不限,30人,20-99人
20982863,底薪2700+高奖金，聘呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/814643102x.htm,3000-5000元,闵行-北桥,不限,不限,30人,20-99人
20982863,底薪2700+高奖金，你努力就有！,http://sh.ganji.com/zpshichangyingxiao/818127032x.htm,3000-5000元,闵行-北桥,不限,不限,30人,20-99人
20982863,底薪2700、高奖金急聘呼叫中心专员,http://sh.ganji.com/zpshichangyingxiao/818132561x.htm,3000-5000元,闵行-北桥,不限,不限,20人,20-99人
20982863,3K-5K高薪诚聘客户邀约员,http://sh.ganji.com/zpshichangyingxiao/818150354x.htm,3000-5000元,闵行-北桥,不限,不限,10人,20-99人
28512867,销售代表/客户经理底薪3600+,http://sh.ganji.com/zpshichangyingxiao/1715430245x.htm,12000-20000元,浦东-御桥,不限,高中,6人,100-499人
28512867,销售主管/经理底薪5400+,http://sh.ganji.com/zpshichangyingxiao/1715444540x.htm,20000元以上,浦东-御桥,不限,大专,3人,100-499人
20982863,高薪3K-5K诚聘电话预约客服,http://sh.ganji.com/zpshichangyingxiao/838632410x.htm,3000-5000元,闵行-北桥,不限,不限,30人,20-99人
28512867,大客户经理底薪5400+,http://sh.ganji.com/zpshichangyingxiao/1715456009x.htm,20000元以上,浦东-御桥,不限,大专,2人,100-499人
6943973,副主管(LAMY上海分区),http://sh.ganji.com/zpshichangyingxiao/1745903057x.htm,面议,,3-5年,本科,1人,100-499人
24792849,机场奢侈品导购,http://sh.ganji.com/zpshichangyingxiao/1098623130x.htm,3000-5000元,闵行-虹桥,不限,中专/技校,10人,500-999人
24792849,虹桥机场 奢侈品店铺主管,http://sh.ganji.com/zpshichangyingxiao/1104872922x.htm,面议,闵行-虹桥,5-10年,大专,3人,500-999人
597032,高薪招聘招聘天猫运营,http://sh.ganji.com/zpshichangyingxiao/1448996699x.htm,面议,松江-永丰,1-3年,不限,2人,20人以下
597032,网络销售,http://sh.ganji.com/zpshichangyingxiao/1517466678x.htm,3000-5000元,松江-永丰,1-3年,高中,4人,20人以下
27550435,急聘销售精英（5k底薪+高提成+社保,http://sh.ganji.com/zpshichangyingxiao/1799490800x.htm,5000-8000元,嘉定-江桥,不限,不限,30人,10000人以上
27550435,高薪诚聘,http://sh.ganji.com/zpshichangyingxiao/1662259828x.htm,5000-8000元,嘉定-江桥,不限,不限,30人,10000人以上
27550435,房产销售,http://sh.ganji.com/zpshichangyingxiao/1530815151x.htm,5000-8000元,嘉定-江桥,不限,不限,30人,10000人以上
27550435,房产市场火爆急聘销售高薪等你,http://sh.ganji.com/zpshichangyingxiao/1799477009x.htm,5000-8000元,嘉定-江桥,不限,不限,30人,10000人以上
20376491,电话销售 保障底薪3800 有提成,http://sh.ganji.com/zpshichangyingxiao/1198757420x.htm,3000-5000元,徐汇-万体馆,不限,初中,10人,20-99人
23135783,网络推广,http://sh.ganji.com/zpshichangyingxiao/1537292779x.htm,面议,浦东-川沙,不限,大专,3人,500-999人
1708500,课程销售顾问(江桥万达店),http://sh.ganji.com/zpshichangyingxiao/1062263887x.htm,3000-5000元,嘉定-江桥,1年以内,不限,5人,20-99人
23135783,团购业务员,http://sh.ganji.com/zpshichangyingxiao/1539423118x.htm,面议,浦东-川沙,1-3年,高中,3人,500-999人
9919699,包吃住3000底薪加提成电话销售全职,http://sh.ganji.com/zpshichangyingxiao/1588308223x.htm,5000-8000元,杨浦,不限,不限,10人,20-99人
25643255,护肤品专柜诚招美容导购,http://sh.ganji.com/zpshichangyingxiao/1536108055x.htm,5000-8000元,黄浦,不限,不限,10人,500-999人
25643255,正大广场化妆品柜台诚招美容顾问,http://sh.ganji.com/zpshichangyingxiao/1536121156x.htm,5000-8000元,浦东,不限,不限,10人,500-999人
25643255,上海日月光商场美容顾问长期招聘,http://sh.ganji.com/zpshichangyingxiao/1609634045x.htm,5000-8000元,黄浦,不限,不限,10人,500-999人
28857505,销售代表月薪8000交五险一金,http://sh.ganji.com/zpshichangyingxiao/1722249172x.htm,12000-20000元,徐汇-万体馆,不限,大专,5人,100-499人
28857505,销售底薪4000交五险一金,http://sh.ganji.com/zpshichangyingxiao/1722244978x.htm,5000-8000元,徐汇-万体馆,不限,高中,10人,100-499人
17473229,销售代表,http://sh.ganji.com/zpshichangyingxiao/583917211x.htm,2000-3000元,松江-洞泾,不限,高中,2人,20-99人
17473229,外贸业务员,http://sh.ganji.com/zpshichangyingxiao/1567024921x.htm,面议,松江-洞泾,1-3年,大专,2人,20-99人
17473229,公司急聘销售助理待遇优厚,http://sh.ganji.com/zpshichangyingxiao/799026781x.htm,面议,松江-洞泾,1-3年,中专/技校,2人,20-99人
11194183,销售经理/主管,http://sh.ganji.com/zpshichangyingxiao/1407966946x.htm,8000-12000元,青浦,3-5年,不限,30人,20-99人
20933544,高薪招聘销售人员,http://sh.ganji.com/zpshichangyingxiao/1681832174x.htm,3000-5000元,闵行-莘庄,1-3年,不限,5人,20-99人
5990220,无责任底薪三千起+带薪培训,http://sh.ganji.com/zpshichangyingxiao/979119589x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,急高薪诚聘销售,http://sh.ganji.com/zpshichangyingxiao/979144984x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
27735165,奔跑吧  桃浦兄弟 底薪5000起,http://sh.ganji.com/zpshichangyingxiao/1658524831x.htm,8000-12000元,普陀-桃浦,1-3年,高中,8人,500-999人
27735165,11号线 招聘销售代表5000+提成,http://sh.ganji.com/zpshichangyingxiao/1796327888x.htm,5000-8000元,普陀-桃浦,1-3年,高中,8人,500-999人
5990220,月薪过万急招房产销售,http://sh.ganji.com/zpshichangyingxiao/980670821x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,不限经验不限学历只需耐心,http://sh.ganji.com/zpshichangyingxiao/980797496x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,月薪过万挑战高薪销售,http://sh.ganji.com/zpshichangyingxiao/983104226x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,无责任底薪3000月薪上万元不是梦,http://sh.ganji.com/zpshichangyingxiao/1009645543x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
27735165,团队作战上海链家集团  实现你的价值,http://sh.ganji.com/zpshichangyingxiao/1527076377x.htm,5000-8000元,普陀-桃浦,1-3年,大专,9人,500-999人
5990220,高底薪+高收入+高提成+高奖金,http://sh.ganji.com/zpshichangyingxiao/1017480176x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,想挑战高薪的进来,http://sh.ganji.com/zpshichangyingxiao/1150859204x.htm,8000-12000元,松江-九亭,不限,高中,20人,1000-9999人
5990220,底薪+提成+宿舍月薪1w以上,http://sh.ganji.com/zpshichangyingxiao/1164143230x.htm,8000-12000元,松江-九亭,不限,不限,20人,1000-9999人
5990220,不怕没经验就怕没梦想3K加高提成,http://sh.ganji.com/zpshichangyingxiao/1446378027x.htm,8000-12000元,松江-九亭,不限,不限,5人,1000-9999人
28175861,急招 微销人员,http://sh.ganji.com/zpshichangyingxiao/1275747681x.htm,5000-8000元,松江,不限,初中,20人,100-499人
5990220,3000底薪+高提成招聘电话销售,http://sh.ganji.com/zpshichangyingxiao/1452939490x.htm,8000-12000元,松江-九亭,不限,不限,10人,1000-9999人
27441338,吴淞招聘销售底薪三千奖金提成高,http://sh.ganji.com/zpshichangyingxiao/1263314633x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
27441338,电话销售客服底薪3000加高提成,http://sh.ganji.com/zpshichangyingxiao/1576892286x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
5990220,8000高薪诚聘电话营销专员,http://sh.ganji.com/zpshichangyingxiao/1452968407x.htm,8000-12000元,松江-九亭,不限,不限,5人,1000-9999人
5990220,一对一培训无责任底薪+高提成招销售,http://sh.ganji.com/zpshichangyingxiao/1466306525x.htm,5000-8000元,松江-九亭,不限,不限,5人,1000-9999人
27441338,底薪3000+高提成+高奖金招聘销售,http://sh.ganji.com/zpshichangyingxiao/1246247154x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
5990220,诚聘勇于挑战高薪的销售员月薪万元,http://sh.ganji.com/zpshichangyingxiao/1466353829x.htm,5000-8000元,松江-九亭,不限,不限,10人,1000-9999人
5990220,3K无责任底薪+40提成聘销售精英,http://sh.ganji.com/zpshichangyingxiao/1466534534x.htm,8000-12000元,松江-九亭,不限,不限,10人,1000-9999人
5990220,高薪聘房产销售一单吃一年,http://sh.ganji.com/zpshichangyingxiao/1466563244x.htm,8000-12000元,松江-九亭,不限,不限,5人,1000-9999人
27441338,电话销售底薪三千加提成,http://sh.ganji.com/zpshichangyingxiao/1576982781x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
27441338,电话销售宝山招聘底薪3000高提成,http://sh.ganji.com/zpshichangyingxiao/1576984752x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
5990220,3000+提成+奖金等你来拿,http://sh.ganji.com/zpshichangyingxiao/1498596079x.htm,5000-8000元,松江-九亭,不限,高中,10人,1000-9999人
27735165,路在脚下5000+提成房产销售助理,http://sh.ganji.com/zpshichangyingxiao/1528711521x.htm,5000-8000元,普陀-桃浦,不限,中专/技校,10人,500-999人
27477871,诚聘销售精英 待遇优厚,http://sh.ganji.com/zpshichangyingxiao/1467546399x.htm,5000-8000元,闸北-汶水路,不限,高中,10人,20-99人
27735165,桃浦新村5000+提成招聘置业顾问,http://sh.ganji.com/zpshichangyingxiao/1797391328x.htm,5000-8000元,普陀-桃浦,1-3年,大专,8人,500-999人
27441338,电话销售底薪三千高提成,http://sh.ganji.com/zpshichangyingxiao/1845548009x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
27441338,招电话销售精英,http://sh.ganji.com/zpshichangyingxiao/1845557489x.htm,8000-12000元,宝山-吴淞,不限,不限,20人,20-99人
28175861,急招助理   薪资优厚,http://sh.ganji.com/zpshichangyingxiao/1636419887x.htm,5000-8000元,松江-松江新城,不限,初中,20人,100-499人
27735165,梦想要我们一步步的去实现  团队协作,http://sh.ganji.com/zpshichangyingxiao/1693648576x.htm,5000-8000元,普陀-桃浦,1-3年,大专,9人,500-999人
27477871,销售经理 公司背景强大 晋升渠道畅通,http://sh.ganji.com/zpshichangyingxiao/1433020413x.htm,5000-8000元,闸北-汶水路,不限,高中,10人,20-99人
27477871,高底薪高提成聘销售经理,http://sh.ganji.com/zpshichangyingxiao/1595887420x.htm,5000-8000元,闸北-汶水路,不限,高中,10人,20-99人
21905244,急招销售代表月薪过万,http://sh.ganji.com/zpshichangyingxiao/1420311061x.htm,面议,宝山-共康,不限,不限,20人,20-99人
5314404,闵行招聘全职销售代表,http://sh.ganji.com/zpshichangyingxiao/1384983909x.htm,5000-8000元,闵行-七宝,不限,不限,5人,20人以下
1002338,高薪销售底薪4000元+月入万元,http://sh.ganji.com/zpshichangyingxiao/562159243x.htm,8000-12000元,闸北-共和新路,不限,高中,15人,100-499人
1002338,资深电话销售+提供住宿+缴纳社保,http://sh.ganji.com/zpshichangyingxiao/561763653x.htm,8000-12000元,闸北-共和新路,1-3年,高中,15人,100-499人
1002338,4000元底薪诚聘房产销售员,http://sh.ganji.com/zpshichangyingxiao/560859625x.htm,8000-12000元,闸北-共和新路,不限,高中,20人,100-499人
1002338,月薪8000以上+住宿等你来挑战,http://sh.ganji.com/zpshichangyingxiao/556424774x.htm,8000-12000元,闸北-共和新路,1-3年,不限,10人,100-499人
1002338,底薪4000销售精英+住宿+职位晋升,http://sh.ganji.com/zpshichangyingxiao/831978834x.htm,8000-12000元,闸北-共和新路,不限,不限,10人,100-499人
1002338,高薪聘销售+住宿+带薪培训,http://sh.ganji.com/zpshichangyingxiao/832023467x.htm,8000-12000元,闸北-共和新路,不限,不限,10人,100-499人
1002338,包住+社保+4000底薪销售精英,http://sh.ganji.com/zpshichangyingxiao/832050864x.htm,8000-12000元,闸北-共和新路,不限,不限,10人,100-499人
1002338,诚聘销售精英+给力平台+待遇优厚,http://sh.ganji.com/zpshichangyingxiao/832393464x.htm,8000-12000元,闸北-共和新路,不限,不限,10人,100-499人
1002338,底薪4K+销售+带薪培训+住宿,http://sh.ganji.com/zpshichangyingxiao/832464618x.htm,8000-12000元,闸北-共和新路,不限,不限,5人,100-499人
